// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 8 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\31f14d5f-cd38-4247-af3f-14a444d2217f
// command took 2.6s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\31f14d5f-cd38-4247-af3f-14a444d2217f
// command took 5.08s and exited with 0
// ***** Done, took 00:00:07 (7.91 sec)   *****
// Found 8 benchmarks:
//   Benchmarker.MultiplyAvx: Core(Runtime=Core)
//   Benchmarker.MultiplyAvxWSpanPtr: Core(Runtime=Core)
//   Benchmarker.MultiplyFma: Core(Runtime=Core)
//   Benchmarker.MultiplyFmaWSpanPtr: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicSingle: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicSingleWPtr: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicGroup4: Core(Runtime=Core)
//   Benchmarker.MultiplyClassicGroup8: Core(Runtime=Core)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: Benchmarker.MultiplyAvx: Core(Runtime=Core)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "31f14d5f-cd38-4247-af3f-14a444d2217f.dll" --benchmarkName "Benchmarker.Benchmarker.MultiplyAvx" --job "Core" --benchmarkId 0 in D:\Projects\Trials\CoreNN\CoreNN\Benchmarker\bin\Release\netcoreapp3.0\31f14d5f-cd38-4247-af3f-14a444d2217f\bin\Release\netcoreapp3.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

WorkloadResult  34: 1024 op, 867593600.00 ns, 847.2594 us/op
WorkloadResult  35: 1024 op, 800230100.00 ns, 781.4747 us/op
WorkloadResult  36: 1024 op, 846900600.00 ns, 827.0514 us/op
WorkloadResult  37: 1024 op, 819307300.00 ns, 800.1048 us/op
WorkloadResult  38: 1024 op, 817582700.00 ns, 798.4206 us/op
WorkloadResult  39: 1024 op, 827741800.00 ns, 808.3416 us/op
WorkloadResult  40: 1024 op, 808833100.00 ns, 789.8761 us/op
WorkloadResult  41: 1024 op, 884463600.00 ns, 863.7340 us/op
WorkloadResult  42: 1024 op, 904361200.00 ns, 883.1652 us/op
WorkloadResult  43: 1024 op, 874609300.00 ns, 854.1106 us/op
WorkloadResult  44: 1024 op, 826879800.00 ns, 807.4998 us/op
WorkloadResult  45: 1024 op, 862578400.00 ns, 842.3617 us/op
WorkloadResult  46: 1024 op, 906046400.00 ns, 884.8109 us/op
WorkloadResult  47: 1024 op, 797179100.00 ns, 778.4952 us/op
WorkloadResult  48: 1024 op, 799040400.00 ns, 780.3129 us/op
WorkloadResult  49: 1024 op, 799504000.00 ns, 780.7656 us/op
WorkloadResult  50: 1024 op, 818601400.00 ns, 799.4154 us/op
WorkloadResult  51: 1024 op, 832624100.00 ns, 813.1095 us/op
WorkloadResult  52: 1024 op, 806307500.00 ns, 787.4097 us/op
WorkloadResult  53: 1024 op, 828145600.00 ns, 808.7359 us/op
WorkloadResult  54: 1024 op, 824657400.00 ns, 805.3295 us/op
WorkloadResult  55: 1024 op, 880288600.00 ns, 859.6568 us/op
WorkloadResult  56: 1024 op, 904711000.00 ns, 883.5068 us/op
WorkloadResult  57: 1024 op, 803101600.00 ns, 784.2789 us/op
WorkloadResult  58: 1024 op, 837845600.00 ns, 818.2086 us/op
WorkloadResult  59: 1024 op, 854175200.00 ns, 834.1555 us/op
WorkloadResult  60: 1024 op, 833759500.00 ns, 814.2183 us/op
WorkloadResult  61: 1024 op, 799534200.00 ns, 780.7951 us/op
WorkloadResult  62: 1024 op, 832005400.00 ns, 812.5053 us/op
WorkloadResult  63: 1024 op, 819216200.00 ns, 800.0158 us/op
WorkloadResult  64: 1024 op, 833704100.00 ns, 814.1642 us/op
WorkloadResult  65: 1024 op, 805701800.00 ns, 786.8182 us/op
WorkloadResult  66: 1024 op, 817982800.00 ns, 798.8113 us/op
WorkloadResult  67: 1024 op, 813640500.00 ns, 794.5708 us/op
WorkloadResult  68: 1024 op, 875906400.00 ns, 855.3773 us/op
WorkloadResult  69: 1024 op, 856074000.00 ns, 836.0098 us/op
WorkloadResult  70: 1024 op, 837609700.00 ns, 817.9782 us/op
WorkloadResult  71: 1024 op, 841016600.00 ns, 821.3053 us/op
WorkloadResult  72: 1024 op, 833956100.00 ns, 814.4103 us/op
WorkloadResult  73: 1024 op, 790294900.00 ns, 771.7724 us/op
WorkloadResult  74: 1024 op, 810895500.00 ns, 791.8901 us/op
WorkloadResult  75: 1024 op, 825089700.00 ns, 805.7517 us/op
WorkloadResult  76: 1024 op, 837056700.00 ns, 817.4382 us/op
WorkloadResult  77: 1024 op, 813127100.00 ns, 794.0694 us/op
WorkloadResult  78: 1024 op, 812218000.00 ns, 793.1816 us/op
WorkloadResult  79: 1024 op, 821167400.00 ns, 801.9213 us/op
WorkloadResult  80: 1024 op, 913304000.00 ns, 891.8984 us/op
WorkloadResult  81: 1024 op, 855157700.00 ns, 835.1149 us/op
WorkloadResult  82: 1024 op, 831307600.00 ns, 811.8238 us/op
WorkloadResult  83: 1024 op, 822021700.00 ns, 802.7556 us/op
WorkloadResult  84: 1024 op, 849716900.00 ns, 829.8017 us/op
WorkloadResult  85: 1024 op, 898794400.00 ns, 877.7289 us/op
WorkloadResult  86: 1024 op, 838765500.00 ns, 819.1069 us/op
WorkloadResult  87: 1024 op, 875495800.00 ns, 854.9764 us/op
WorkloadResult  88: 1024 op, 870770700.00 ns, 850.3620 us/op
WorkloadResult  89: 1024 op, 820978500.00 ns, 801.7368 us/op
WorkloadResult  90: 1024 op, 927548400.00 ns, 905.8090 us/op
WorkloadResult  91: 1024 op, 783088600.00 ns, 764.7350 us/op
WorkloadResult  92: 1024 op, 802850400.00 ns, 784.0336 us/op
GC:  0 0 0 0 1024

// AfterAll

Mean = 832.5891 us, StdErr = 5.6753 us (0.68%); N = 92, StdDev = 54.4359 us
Min = 742.4093 us, Q1 = 793.6255 us, Median = 817.7082 us, Q3 = 863.7715 us, Max = 1,001.7732 us
IQR = 70.1459 us, LowerFence = 688.4066 us, UpperFence = 968.9904 us
ConfidenceInterval = [813.2892 us; 851.8891 us] (CI 99.9%), Margin = 19.3000 us (2.32% of Mean)
Skewness = 0.87, Kurtosis = 3.4, MValue = 2.67

Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\Benchmarker.Benchmarker-report.csv
  BenchmarkDotNet.Artifacts\results\Benchmarker.Benchmarker-report-github.md
  BenchmarkDotNet.Artifacts\results\Benchmarker.Benchmarker-report.html

// * Detailed results *
Benchmarker.MultiplyAvx: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 375.0864 us, StdErr = 2.9102 us (0.78%); N = 97, StdDev = 28.6623 us
Min = 318.4530 us, Q1 = 354.3004 us, Median = 374.1255 us, Q3 = 387.6561 us, Max = 442.5417 us
IQR = 33.3557 us, LowerFence = 304.2668 us, UpperFence = 437.6897 us
ConfidenceInterval = [365.2068 us; 384.9659 us] (CI 99.9%), Margin = 9.8795 us (2.63% of Mean)
Skewness = 0.38, Kurtosis = 2.83, MValue = 3.13
-------------------- Histogram --------------------
[316.325 us ; 327.242 us) | @@@@
[327.242 us ; 342.787 us) | @@@@@@@@@@@
[342.787 us ; 353.506 us) | @@@@@
[353.506 us ; 364.423 us) | @@@@@@@@@@@@@@
[364.423 us ; 381.900 us) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[381.900 us ; 393.433 us) | @@@@@@@@@@@@@
[393.433 us ; 403.175 us) | @@@@@@@
[403.175 us ; 414.092 us) | 
[414.092 us ; 428.381 us) | @@@@@@@
[428.381 us ; 448.000 us) | @@@@@@
---------------------------------------------------

Benchmarker.MultiplyAvxWSpanPtr: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 324.9853 us, StdErr = 1.8702 us (0.58%); N = 66, StdDev = 15.1932 us
Min = 302.9695 us, Q1 = 314.4662 us, Median = 320.7429 us, Q3 = 332.6785 us, Max = 362.3229 us
IQR = 18.2123 us, LowerFence = 287.1477 us, UpperFence = 359.9969 us
ConfidenceInterval = [318.5397 us; 331.4310 us] (CI 99.9%), Margin = 6.4457 us (1.98% of Mean)
Skewness = 0.9, Kurtosis = 2.9, MValue = 2.16
-------------------- Histogram --------------------
[299.680 us ; 305.911 us) | @@@
[305.911 us ; 312.490 us) | @@@@@@@@@
[312.490 us ; 320.776 us) | @@@@@@@@@@@@@@@@@@@@@@
[320.776 us ; 327.901 us) | @@@@@@@@@@@@@
[327.901 us ; 337.926 us) | @@@@@@@
[337.926 us ; 350.640 us) | @@@@@@
[350.640 us ; 363.308 us) | @@@@@@
---------------------------------------------------

Benchmarker.MultiplyFma: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 351.1736 us, StdErr = 2.0306 us (0.58%); N = 64, StdDev = 16.2446 us
Min = 322.3929 us, Q1 = 338.3775 us, Median = 348.5452 us, Q3 = 360.2629 us, Max = 393.9419 us
IQR = 21.8854 us, LowerFence = 305.5495 us, UpperFence = 393.0910 us
ConfidenceInterval = [344.1646 us; 358.1827 us] (CI 99.9%), Margin = 7.0091 us (2.00% of Mean)
Skewness = 0.61, Kurtosis = 2.9, MValue = 2.35
-------------------- Histogram --------------------
[320.925 us ; 332.104 us) | @@@@@
[332.104 us ; 339.211 us) | @@@@@@@@@@@@@
[339.211 us ; 349.819 us) | @@@@@@@@@@@@@@@@@
[349.819 us ; 362.592 us) | @@@@@@@@@@@@@@@@@
[362.592 us ; 370.616 us) | @@@@
[370.616 us ; 378.391 us) | @@
[378.391 us ; 395.755 us) | @@@@@@
---------------------------------------------------

Benchmarker.MultiplyFmaWSpanPtr: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 372.0211 us, StdErr = 3.2081 us (0.86%); N = 100, StdDev = 32.0813 us
Min = 300.4062 us, Q1 = 349.1762 us, Median = 364.3303 us, Q3 = 397.1699 us, Max = 455.9442 us
IQR = 47.9937 us, LowerFence = 277.1856 us, UpperFence = 469.1605 us
ConfidenceInterval = [361.1406 us; 382.9016 us] (CI 99.9%), Margin = 10.8805 us (2.92% of Mean)
Skewness = 0.48, Kurtosis = 2.76, MValue = 2.22
-------------------- Histogram --------------------
[294.358 us ; 306.686 us) | @@
[306.686 us ; 324.413 us) | @@
[324.413 us ; 333.379 us) | @
[333.379 us ; 344.734 us) | @@@@@@@@
[344.734 us ; 356.829 us) | @@@@@@@@@@@@@@@@@@@@@@@@@@@
[356.829 us ; 369.459 us) | @@@@@@@@@@@@@@@@@@@@@
[369.459 us ; 384.897 us) | @@@@@@@@@
[384.897 us ; 404.338 us) | @@@@@@@@@
[404.338 us ; 416.434 us) | @@@@@@@@@@@
[416.434 us ; 429.822 us) | @@@@@@
[429.822 us ; 449.208 us) | @@@
[449.208 us ; 461.992 us) | @
---------------------------------------------------

Benchmarker.MultiplyClassicSingle: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 1.3107 ms, StdErr = 0.0052 ms (0.40%); N = 14, StdDev = 0.0194 ms
Min = 1.2600 ms, Q1 = 1.3019 ms, Median = 1.3114 ms, Q3 = 1.3263 ms, Max = 1.3312 ms
IQR = 0.0243 ms, LowerFence = 1.2654 ms, UpperFence = 1.3628 ms
ConfidenceInterval = [1.2888 ms; 1.3326 ms] (CI 99.9%), Margin = 0.0219 ms (1.67% of Mean)
Skewness = -1.07, Kurtosis = 3.72, MValue = 2
-------------------- Histogram --------------------
[1.253 ms ; 1.293 ms) | @@
[1.293 ms ; 1.338 ms) | @@@@@@@@@@@@
---------------------------------------------------

Benchmarker.MultiplyClassicSingleWPtr: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 1.3763 ms, StdErr = 0.0073 ms (0.53%); N = 24, StdDev = 0.0357 ms
Min = 1.3216 ms, Q1 = 1.3506 ms, Median = 1.3712 ms, Q3 = 1.4039 ms, Max = 1.4409 ms
IQR = 0.0533 ms, LowerFence = 1.2707 ms, UpperFence = 1.4839 ms
ConfidenceInterval = [1.3488 ms; 1.4038 ms] (CI 99.9%), Margin = 0.0275 ms (2.00% of Mean)
Skewness = 0.15, Kurtosis = 1.8, MValue = 2
-------------------- Histogram --------------------
[1.317 ms ; 1.370 ms) | @@@@@@@@@@@@
[1.370 ms ; 1.405 ms) | @@@@@@
[1.405 ms ; 1.452 ms) | @@@@@@
---------------------------------------------------

Benchmarker.MultiplyClassicGroup4: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 794.7143 us, StdErr = 3.9605 us (0.50%); N = 20, StdDev = 17.7120 us
Min = 772.4265 us, Q1 = 780.9638 us, Median = 789.3445 us, Q3 = 806.6155 us, Max = 839.2410 us
IQR = 25.6517 us, LowerFence = 742.4862 us, UpperFence = 845.0930 us
ConfidenceInterval = [779.3340 us; 810.0946 us] (CI 99.9%), Margin = 15.3803 us (1.94% of Mean)
Skewness = 0.87, Kurtosis = 2.82, MValue = 2
-------------------- Histogram --------------------
[766.717 us ; 790.481 us) | @@@@@@@@@@
[790.481 us ; 815.963 us) | @@@@@@@
[815.963 us ; 844.951 us) | @@@
---------------------------------------------------

Benchmarker.MultiplyClassicGroup8: Core(Runtime=Core)
Runtime = .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT; GC = Concurrent Workstation
Mean = 832.5891 us, StdErr = 5.6753 us (0.68%); N = 92, StdDev = 54.4359 us
Min = 742.4093 us, Q1 = 793.6255 us, Median = 817.7082 us, Q3 = 863.7715 us, Max = 1,001.7732 us
IQR = 70.1459 us, LowerFence = 688.4066 us, UpperFence = 968.9904 us
ConfidenceInterval = [813.2892 us; 851.8891 us] (CI 99.9%), Margin = 19.3000 us (2.32% of Mean)
Skewness = 0.87, Kurtosis = 3.4, MValue = 2.67
-------------------- Histogram --------------------
[731.858 us ;  753.040 us) | @@
[753.040 us ;  775.982 us) | @@@@@@@
[775.982 us ;  798.213 us) | @@@@@@@@@@@@@@@@
[798.213 us ;  819.315 us) | @@@@@@@@@@@@@@@@@@@@@@@@
[819.315 us ;  842.385 us) | @@@@@@@@
[842.385 us ;  866.932 us) | @@@@@@@@@@@@@@@
[866.932 us ;  897.118 us) | @@@@@@@@@@
[897.118 us ;  923.627 us) | @@@@
[923.627 us ;  955.858 us) | @@@
[955.858 us ;  983.742 us) | @@
[983.742 us ; 1012.324 us) | @
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.11.5, OS=Windows 10.0.18362
Intel Xeon CPU E3-1505M v6 3.00GHz, 1 CPU, 8 logical and 4 physical cores
.NET Core SDK=3.0.100
  [Host] : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT
  Core   : .NET Core 3.0.0 (CoreCLR 4.700.19.46205, CoreFX 4.700.19.46214), 64bit RyuJIT

Job=Core  Runtime=Core  

|                    Method |       Mean |     Error |   StdDev | Ratio | RatioSD | Rank | Gen 0 | Gen 1 | Gen 2 | Allocated |
|-------------------------- |-----------:|----------:|---------:|------:|--------:|-----:|------:|------:|------:|----------:|
|               MultiplyAvx |   375.1 us |  9.880 us | 28.66 us |  0.27 |    0.02 |    3 |     - |     - |     - |         - |
|       MultiplyAvxWSpanPtr |   325.0 us |  6.446 us | 15.19 us |  0.25 |    0.01 |    1 |     - |     - |     - |         - |
|               MultiplyFma |   351.2 us |  7.009 us | 16.24 us |  0.27 |    0.01 |    2 |     - |     - |     - |         - |
|       MultiplyFmaWSpanPtr |   372.0 us | 10.880 us | 32.08 us |  0.31 |    0.01 |    3 |     - |     - |     - |         - |
|     MultiplyClassicSingle | 1,310.7 us | 21.896 us | 19.41 us |  1.00 |    0.00 |    6 |     - |     - |     - |         - |
| MultiplyClassicSingleWPtr | 1,376.3 us | 27.488 us | 35.74 us |  1.06 |    0.02 |    7 |     - |     - |     - |         - |
|     MultiplyClassicGroup4 |   794.7 us | 15.380 us | 17.71 us |  0.61 |    0.02 |    4 |     - |     - |     - |         - |
|     MultiplyClassicGroup8 |   832.6 us | 19.300 us | 54.44 us |  0.61 |    0.05 |    5 |     - |     - |     - |         - |

// * Warnings *
MultimodalDistribution
  Benchmarker.MultiplyAvx: Core -> It seems that the distribution can have several modes (mValue = 3.13)

// * Hints *
Outliers
  Benchmarker.MultiplyAvx: Core           -> 3 outliers were removed (447.38 us..482.94 us)
  Benchmarker.MultiplyAvxWSpanPtr: Core   -> 2 outliers were removed (378.67 us, 380.56 us)
  Benchmarker.MultiplyFma: Core           -> 6 outliers were removed (405.84 us..449.14 us)
  Benchmarker.MultiplyClassicSingle: Core -> 1 outlier  was  removed, 2 outliers were detected (1.26 ms, 1.38 ms)
  Benchmarker.MultiplyClassicGroup4: Core -> 1 outlier  was  removed (862.20 us)
  Benchmarker.MultiplyClassicGroup8: Core -> 8 outliers were removed (1.01 ms..1.09 ms)

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Ratio     : Mean of the ratio distribution ([Current]/[Baseline])
  RatioSD   : Standard deviation of the ratio distribution ([Current]/[Baseline])
  Rank      : Relative position of current benchmark mean among all benchmarks (Arabic style)
  Gen 0     : GC Generation 0 collects per 1000 operations
  Gen 1     : GC Generation 1 collects per 1000 operations
  Gen 2     : GC Generation 2 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 us      : 1 Microsecond (0.000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:07:35 (455 sec), executed benchmarks: 8

Global total time: 00:07:42 (462.93 sec), executed benchmarks: 8
// * Artifacts cleanup *
